id;data_evento;nome_canal;info_campanha;id_regiao;tipo_dispositivo;id_audiencia;impressoes;clicks;leads;conversoes;custo;receita;criado_em
26342;2025-04-28;META ADS;Conhecimento|Geração de Lead - Streaming|19528.65;16; computador;7;41570;2501;191;47;8839.69;32542.61;2026-06-05 12:47:49.808472
5562;2025-02-16;GoogleAds;Leads|Geração de Lead - Notebook|29056.97;9;Tablet;17;71095;2230;400;86;2763.36;94664.29;2026-06-05 12:47:17.553825
29687;2025-05-26;Email Marketing;Conhecimento|Conversão - Seguro|8170.15;4;Celular;9;66739;2794;610;171;20782.29;39990.19;2026-06-05 12:47:55.103571
36224;2025-05-17;Linkedin Ads;Tráfego|Remarketing - E-commerce|42506.06;1; celular ;8;15722;1077;212;12;7478.78;9223.26;2026-06-05 12:48:05.437142
33680;2025-02-02;Email Marketing;Conversão|Remarketing - Smartphone|37693.41;6;Celular;21;3902;3917;286;39;11897.5;40840.39;2026-06-05 12:48:01.418550
35438;2025-01-11;google ads;Tráfego|Lançamento - Curso|14891.77;7;CELULAR;1;84305;4386;483;40;31206.99;54877.08;2026-06-05 12:48:04.200691
15373;2025-09-02;Linkedin Ads;Conversão|Natal - Seguro|32105.21;2;CELULAR;19;97537;3478;570;51;26264.49;11076.78;2026-06-05 12:47:32.913126
12875;2025-07-23;meta ads;Leads|Conhecimento - Curso|30403.04;1;TABLET;22;37323;1188;72;18;4289.43;10882.93;2026-06-05 12:47:28.962462
47248;2025-07-24; TikTok Ads ;Leads|Promoção - Curso|38158.69;17;Computador;24;45319;985;197;58;4118.53;39083.57;2026-06-05 12:48:23.288451
49662;2025-08-10;LinkedIn Ads;Tráfego|Retenção - Notebook|32778.1;16;Computador;8;14537;663;55;12;3548.84;14397.51;2026-06-05 12:48:26.976672
49017;2025-08-18;Google Ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;13;Computador;10;24368;1502;253;40;10881.87;23823.83;2026-06-05 12:48:26.014345
2646;2025-07-01;Linkedin Ads;Tráfego|Promoção - Cartão|35278.57;1; celular ;14;9286;515;76;21;4069.92;6846.82;2026-06-05 12:47:12.979537
36104;2025-05-20;META ADS;Conhecimento|Lançamento - Notebook|28148.46;16;TABLET;24;45409;1446;310;19;1328.16;9583.24;2026-06-05 12:48:05.252090
15760;2025-12-27;google ads;Conhecimento|Carrinho Abandonado - Smartphone|21790.31;1; celular ;15;49382;3450;608;149;13676.07;174743.22;2026-06-05 12:47:33.553221
22206;2025-10-20; GOOGLE ADS ;Conhecimento|Geração de Lead - Streaming|19528.65;17; computador;20;99402;3779;935;91;18723.44;130670.83;2026-06-05 12:47:43.562375
43125;2025-10-24; TikTok Ads ;Conhecimento|Conversão - Notebook|12948.76;11;CELULAR;11;90403;2162;199;23;9795.81;21599.48;2026-06-05 12:48:16.853864
23634;2025-04-15;Meta Ads;Conversão|Carrinho Abandonado - Seguro|49254.33;6;TABLET;13;47795;1306;276;28;4008.5;29074.43;2026-06-05 12:47:45.740588
5588;2025-05-02;LinkedIn Ads;Conhecimento|Geração de Lead - Notebook|10896.38;9;Computador;3;41209;3279;756;59;13101.72;72640.18;2026-06-05 12:47:17.593508
26631;2025-06-20;Google Ads;Leads|Conversão - Streaming|36856.91;4;Tablet;22;84299;4810;607;89;19609.31;68070.8;2026-06-05 12:47:50.256155
48995;2025-01-18;meta ads;Tráfego|Promoção - Cartão|35278.57;10;TABLET;5;80122;6257;866;200;38065.62;43563.2;2026-06-05 12:48:25.981168
28165;2025-11-20;email marketing;Tráfego|Retenção - Notebook|32778.1;20;Tablet;10;1784;91;6;1;110.4;432.12;2026-06-05 12:47:52.719692
47475;2025-01-22;Email Marketing;Conhecimento|Conhecimento - Curso|41350.96;11;TABLET;14;86425;5898;1088;107;14601.38;76893.76;2026-06-05 12:48:23.659453
28532;2025-11-09;LinkedIn Ads;Conversão|Conversão - E-commerce|8801.59;1;TABLET;21;24912;1935;279;26;12774.82;22442.06;2026-06-05 12:47:53.366106
13500;2025-04-08;Google Ads;Leads|Conhecimento - Streaming|5411.44;20;TABLET;16;50514;4012;535;130;4730.45;90888.97;2026-06-05 12:47:29.900192
8963;2025-03-26; TikTok Ads ;Conhecimento|Conversão - Notebook|12948.76;13;CELULAR;22;66410;2681;652;131;12697.93;43722.32;2026-06-05 12:47:22.956983
17551;2025-03-05;META ADS;Conversão|Carrinho Abandonado - E-commerce|23497.06;2;Computador;16;14444;632;114;30;2178.22;33465.71;2026-06-05 12:47:36.294407
36913;2025-10-05; GOOGLE ADS ;Conversão|Conversão - E-commerce|8801.59;15;CELULAR;12;84503;4170;899;117;9710.62;103661.02;2026-06-05 12:48:06.533310
32473;2025-09-27;email marketing;Conversão|Conversão - E-commerce|8801.59;20;TABLET;21;18119;1247;178;31;727.99;26675.53;2026-06-05 12:47:59.415733
42475;2025-01-27; GOOGLE ADS ;Conhecimento|Conversão - Notebook|12948.76;18; computador;21;20713;576;142;36;3341.91;22930.85;2026-06-05 12:48:15.834402
29448;2025-10-27;Meta Ads;Tráfego|Retenção - Smartphone|46353.04;2; computador;19;14104;796;106;26;5170.79;9379.77;2026-06-05 12:47:54.750951
2727;2025-09-05;Email Marketing;Conhecimento|Conhecimento - Curso|41350.96;5;TABLET;12;81249;3306;186;41;6180.56;8687.68;2026-06-05 12:47:13.108013
28809;2025-03-06;META ADS;Conversão|Carrinho Abandonado - Seguro|49254.33;13; celular ;16;25745;26614;1379;119;93255.03;89776.64;2026-06-05 12:47:53.791383
36294;2025-02-10;META ADS;Conversão|Promoção - Seguro|44497.74;8;CELULAR;5;46415;2593;405;25;11397.57;2982.83;2026-06-05 12:48:05.543806
28308;2025-12-26; TikTok Ads ;Tráfego|Conversão - Smartphone|19676.25;19;Computador;19;35794;590;91;17;495.94;12217.73;2026-06-05 12:47:52.934002
25006;2025-06-22;Linkedin Ads;Conversão|Retenção - Streaming|21833.57;18;Tablet;4;67393;3053;456;125;4928.78;50546.56;2026-06-05 12:47:47.784080
6646;2025-08-09;Linkedin Ads;Tráfego|Remarketing - E-commerce|42506.06;11;Tablet;1;89350;5032;727;211;29424.22;183908.25;2026-06-05 12:47:19.219182
8653;2025-09-03;google ads;Conversão|Lançamento - Consultoria|19166.8;3; celular ;17;65592;4300;487;90;23078.28;99206.63;2026-06-05 12:47:22.485685
27251;2025-11-21;Linkedin Ads;Leads|Promoção - Cartão|27992.3;3;CELULAR;18;69581;4738;953;95;9868.49;54155.14;2026-06-05 12:47:51.328822
15851;2025-09-30;Linkedin Ads;Conhecimento|Conversão - Seguro|8170.15;4;TABLET;10;46417;2121;377;81;5431.11;89944.82;2026-06-05 12:47:33.694236
3207;2025-02-16;meta ads;Conversão|Remarketing - Smartphone|37693.41;3; computador;12;47644;3421;289;25;22264.12;21349.38;2026-06-05 12:47:13.874994
7693;2025-03-02;Meta Ads;Conhecimento|Geração de Lead - Consultoria|47452.46;19;CELULAR;19;42022;495;63;16;304.92;12478.15;2026-06-05 12:47:20.815431
25870;2025-08-19; TikTok Ads ;Conversão|Carrinho Abandonado - Seguro|49254.33;16;TABLET;6;11657;836;140;17;2107.1;2766.44;2026-06-05 12:47:49.076718
39922;2025-05-16;google ads;Tráfego|Retenção - Notebook|32778.1;13; computador;13;61013;2454;527;144;15493.38;96566.92;2026-06-05 12:48:11.881579
43295;2025-04-27;META ADS;Conversão|Conhecimento - Smartphone|27039.23;15; computador;5;81537;3124;516;109;23048.07;48201.92;2026-06-05 12:48:17.107691
42085;2025-08-07;Meta Ads;Leads|Geração de Lead - Notebook|29056.97;16;CELULAR;23;34709;1523;137;21;8431.44;5279.81;2026-06-05 12:48:15.238201
10051;2025-12-15;Email Marketing;Conversão|Carrinho Abandonado - Seguro|49254.33;15; computador;16;55051;55497;3772;985;111559.39;848335.0;2026-06-05 12:47:24.648225
9415;2025-12-16;meta ads;Tráfego|Conversão - Smartphone|19676.25;20;CELULAR;11;48422;2518;548;145;18271.37;17971.3;2026-06-05 12:47:23.687689
5376;2025-12-31; TikTok Ads ;Conhecimento|Lançamento - Notebook|28148.46;2;Computador;3;54500;1934;425;114;1324.56;128266.95;2026-06-05 12:47:17.258194
13960;2025-05-10;Meta Ads;Conversão|Promoção - Seguro|44497.74;3; celular ;2;50781;2237;387;88;3093.72;32048.78;2026-06-05 12:47:30.615081
18750;2025-08-24;Meta Ads;Conversão|Natal - Seguro|32105.21;6;Celular;13;89356;3356;601;51;5274.32;49372.02;2026-06-05 12:47:38.099345
38290;2025-05-14; GOOGLE ADS ;Tráfego|Black Friday - Curso|34922.72;6;TABLET;21;51394;3546;614;144;3010.19;158251.8;2026-06-05 12:48:08.595622
6390;2025-09-17;email marketing;Leads|Lançamento - Streaming|40234.48;14;Computador;21;93620;2089;512;48;8250.86;59783.76;2026-06-05 12:47:18.827921
25732;2025-12-24;META ADS;Conversão|Retenção - Curso|31124.09;16;CELULAR;10;54017;2407;158;34;10380.98;8784.78;2026-06-05 12:47:48.873895
47674;2025-12-09;Meta Ads;Leads|Promoção - Cartão|27992.3;14; celular ;21;16960;1156;283;46;3310.52;6171.37;2026-06-05 12:48:23.972625
47625;2025-05-14;Email Marketing;Conhecimento|Remarketing - Curso|15951.94;14;CELULAR;2;26254;617;117;14;1872.84;7219.62;2026-06-05 12:48:23.895367
8099;2025-07-11;META ADS;Conversão|Promoção - Seguro|44497.74;10; celular ;24;62575;2839;357;41;9201.61;13137.01;2026-06-05 12:47:21.583718
43149;2025-03-17;meta ads;Conversão|Lançamento - Consultoria|19166.8;8; computador;2;54571;2012;214;35;4682.37;32424.02;2026-06-05 12:48:16.889053
26092;2025-03-28;LinkedIn Ads;Conhecimento|Geração de Lead - Streaming|19528.65;19;TABLET;21;7923;618;77;5;2705.97;2016.19;2026-06-05 12:47:49.424120
41715;2025-11-20;LinkedIn Ads;Conversão|Retenção - Consultoria|11597.52;12; celular ;19;19504;1046;246;22;7054.47;32295.77;2026-06-05 12:48:14.680770
9617;2025-11-28;GoogleAds;Tráfego|Lançamento - Curso|14891.77;11;Tablet;3;47974;1512;342;77;4609.75;94929.71;2026-06-05 12:47:23.989501
13564;2025-10-24;META ADS;Leads|Promoção - Cartão|27992.3;6;Celular;11;67383;2854;593;168;20806.67;151145.13;2026-06-05 12:47:29.992847
9724;2025-02-15;Meta Ads;Conhecimento|Remarketing - Curso|15951.94;7; celular ;19;39887;1190;269;37;6410.34;29634.57;2026-06-05 12:47:24.155115
25626;2025-02-01;meta ads;Leads|Geração de Lead - Seguro|45408.77;17;Computador;14;5211;68;12;3;214.82;337.31;2026-06-05 12:47:48.717287
31949;2025-12-28; TikTok Ads ;Conhecimento|Remarketing - Curso|15951.94;4; celular ;17;48502;1888;324;33;9839.7;49064.79;2026-06-05 12:47:58.628639
49345;2025-07-20;Email Marketing;Conhecimento|Promoção - Streaming|22865.73;5; computador;8;65371;1973;385;87;3809.61;13683.01;2026-06-05 12:48:26.504749
5377;2025-06-23; TikTok Ads ;Leads|Promoção - Curso|38158.69;11;CELULAR;17;6949;419;68;18;1514.7;15687.57;2026-06-05 12:47:17.259703
44786;2025-06-19; TikTok Ads ;Conversão|Natal - Seguro|32105.21;12; computador;7;27751;1590;87;8;10001.63;10193.18;2026-06-05 12:48:19.343529
8651;2025-06-16;Email Marketing;Conhecimento|Conhecimento - Curso|41350.96;17;Computador;3;81252;3248;764;106;2502.85;56628.34;2026-06-05 12:47:22.482398
37692;2025-04-14;GoogleAds;Tráfego|Conversão - Smartphone|19676.25;16;CELULAR;2;76897;3966;778;113;10446.1;95766.34;2026-06-05 12:48:07.709201
34920;2025-02-27;google ads;Tráfego|Retenção - Smartphone|46353.04;4;TABLET;23;91380;2825;561;160;8139.48;143380.8;2026-06-05 12:48:03.420103
49371;2025-05-04;email marketing;Conhecimento|Lançamento - Notebook|28148.46;5; computador;20;11469;496;83;22;3369.4;2385.7;2026-06-05 12:48:26.542623
2838;2025-04-16;meta ads;Conversão|Carrinho Abandonado - Seguro|49254.33;20;TABLET;14;33075;1456;77;12;9317.65;3045.05;2026-06-05 12:47:13.317296
18299;2025-08-27;Google Ads;Conversão|Retenção - Consultoria|11597.52;18; computador;20;85814;6498;1488;220;42421.04;164047.82;2026-06-05 12:47:37.421895
2866;2025-03-12;google ads;Tráfego|Remarketing - E-commerce|42506.06;18;Celular;12;4902;162;14;3;441.07;346.03;2026-06-05 12:47:13.360437
46536;2025-03-21;META ADS;Conversão|Conhecimento - Consultoria|18945.37;15;Tablet;14;12131;645;44;5;4312.56;2819.22;2026-06-05 12:48:22.144362
42669;2025-09-26;META ADS;Conversão|Promoção - Seguro|44497.74;18;CELULAR;23;96369;6770;1019;162;6418.93;66102.43;2026-06-05 12:48:16.134437
760;2025-03-12;META ADS;Conhecimento|Conhecimento - Curso|41350.96;9; computador;10;37277;2866;380;42;11134.11;42739.89;2026-06-05 12:47:09.878722
22214;2025-09-25;meta ads;Conversão|Retenção - E-commerce|49009.36;16; celular ;2;45726;1138;213;48;4771.07;53706.02;2026-06-05 12:47:43.576307
29090;2025-11-25;GoogleAds;Leads|Natal - Curso|23414.44;11;Computador;22;43752;2807;696;201;9559.41;86711.85;2026-06-05 12:47:54.211694
24040;2025-07-15;LinkedIn Ads;Leads|Carrinho Abandonado - Streaming|29039.22;14;Tablet;5;9135;505;122;23;2378.88;5781.0;2026-06-05 12:47:46.344950
27881;2025-04-18;email marketing;Leads|Conversão - Streaming|36856.91;11;TABLET;8;27037;1410;309;30;10571.21;5657.32;2026-06-05 12:47:52.294570
29205;2025-06-16;Google Ads;Conhecimento|Conversão - Seguro|8170.15;3;Computador;19;26439;1716;330;39;12597.97;14393.03;2026-06-05 12:47:54.385687
37841;2025-05-08;LinkedIn Ads;Tráfego|Conversão - Smartphone|19676.25;8;Tablet;2;64600;3293;758;56;2207.46;20610.25;2026-06-05 12:48:07.926889
2742;2025-04-11;Linkedin Ads;Leads|Lançamento - Streaming|40234.48;3;Computador;3;97975;1714;293;56;10641.94;73352.72;2026-06-05 12:47:13.133689
637;2025-11-07;LinkedIn Ads;Conhecimento|Conhecimento - Curso|41350.96;12;Celular;2;51463;2022;495;62;14192.43;58067.34;2026-06-05 12:47:09.686358
33646;2025-12-26;Google Ads;Leads|Geração de Lead - Notebook|27658.26;14;Celular;19;79282;2352;389;29;9943.8;36207.29;2026-06-05 12:48:01.369008
3694;2025-10-20; GOOGLE ADS ;Conhecimento|Geração de Lead - Notebook|10896.38;5;Celular;2;41336;3202;403;41;13635.32;20167.55;2026-06-05 12:47:14.648817
23309;2025-08-24;LinkedIn Ads;Leads|Conhecimento - Consultoria|13785.26;12; celular ;10;5902;245;30;8;1096.52;5291.47;2026-06-05 12:47:45.249971
49171;2025-09-24; TikTok Ads ;Tráfego|Black Friday - Notebook|16414.42;4;TABLET;24;7480;283;26;7;542.02;7751.79;2026-06-05 12:48:26.244460
10237;2025-10-24;email marketing;Conversão|Retenção - Consultoria|11597.52;10;Tablet;12;52279;836;81;17;3517.01;5992.62;2026-06-05 12:47:24.935767
50668;2025-04-16;Meta Ads;Conversão|Carrinho Abandonado - Seguro|49254.33;14;Celular;15;86402;4095;1005;118;12742.16;121675.69;2026-06-05 12:47:31.991744
16497;2025-07-03; TikTok Ads ;Conversão|Promoção - Seguro|44497.74;17;Celular;11;84479;4554;257;50;6332.86;30531.17;2026-06-05 12:47:34.687432
45664;2025-03-08;google ads;Leads|Conhecimento - Consultoria|13785.26;18; celular ;18;81862;4040;541;56;27054.81;55591.63;2026-06-05 12:48:20.674314
14842;2025-02-28; TikTok Ads ;Conversão|Carrinho Abandonado - Seguro|49254.33;11; celular ;18;38013;1949;235;63;14012.92;73024.9;2026-06-05 12:47:32.109024
23867;2025-04-28;Linkedin Ads;Tráfego|Remarketing - E-commerce|42506.06;1;Computador;4;40990;2213;482;33;3637.25;27538.5;2026-06-05 12:47:46.083335
45534;2025-05-11;email marketing;Leads|Carrinho Abandonado - Streaming|29039.22;16;Tablet;6;33066;2419;481;139;4406.69;137265.82;2026-06-05 12:48:20.461177
42187;2025-11-26;META ADS;Tráfego|Black Friday - Notebook|16414.42;1;Celular;16;13912;665;131;36;3973.48;11930.29;2026-06-05 12:48:15.391335
23090;2025-04-19;Google Ads;Conhecimento|Conhecimento - Curso|41350.96;13; computador;7;63713;1507;195;48;6560.79;44054.33;2026-06-05 12:47:44.918871
41678;2025-12-21;Meta Ads;Conversão|Conhecimento - Consultoria|18945.37;5;Celular;2;51235;3674;312;70;3684.78;100958.99;2026-06-05 12:48:14.625391
1262;2025-05-06; GOOGLE ADS ;Tráfego|Lançamento - Curso|14891.77;1;TABLET;23;91363;3849;799;225;15414.19;280834.2;2026-06-05 12:47:10.666944
41339;2025-06-05;google ads;Tráfego|Remarketing - E-commerce|42506.06;8;TABLET;3;57930;2948;609;170;9001.85;66796.88;2026-06-05 12:48:14.099353
9501;2025-11-13;google ads;Conversão|Conhecimento - Smartphone|27039.23;20; computador;14;3833;70;15;2;381.35;1882.95;2026-06-05 12:47:23.814842
33454;2025-01-04; GOOGLE ADS ;Conversão|Retenção - Consultoria|11597.52;10; computador;11;74763;2726;263;18;16689.32;3619.99;2026-06-05 12:48:00.948668
27533;2025-07-17;meta ads;Conversão|Conhecimento - Consultoria|18945.37;7;Computador;7;58873;3127;264;75;20531.27;19772.83;2026-06-05 12:47:51.765049
41652;2025-12-09;meta ads;Leads|Promoção - Cartão|27992.3;6;CELULAR;13;70026;3056;190;37;18371.57;20126.29;2026-06-05 12:48:14.586851
37915;2025-08-05;Meta Ads;Conhecimento|Remarketing - Smartphone|27196.56;10;Computador;14;65968;2746;139;30;17892.23;36183.01;2026-06-05 12:48:08.035624
36289;2025-07-27;meta ads;Conhecimento|Remarketing - Curso|15951.94;17;CELULAR;23;35671;996;60;3;1845.05;1900.55;2026-06-05 12:48:05.536636
6159;2025-03-22; TikTok Ads ;Conversão|Conversão - E-commerce|8801.59;9; computador;23;39836;2721;253;72;20890.26;107604.59;2026-06-05 12:47:18.473278
32081;2025-01-10; GOOGLE ADS ;Conhecimento|Geração de Lead - Consultoria|47452.46;19;CELULAR;24;81210;5243;748;211;4008.78;130767.91;2026-06-05 12:47:58.824227
15825;2025-09-26;Meta Ads;Tráfego|Retenção - Notebook|32778.1;5;CELULAR;15;75375;4271;512;106;9684.04;37578.44;2026-06-05 12:47:33.654076
29249;2025-07-07;Meta Ads;Conhecimento|Conversão - Seguro|8170.15;10; computador;11;5800;429;50;9;764.39;5173.55;2026-06-05 12:47:54.449402
2282;2025-09-11; TikTok Ads ;Conversão|Retenção - Consultoria|11597.52;17;Computador;6;41480;1848;210;45;11564.32;46808.93;2026-06-05 12:47:12.429852
26825;2025-06-14;google ads;Conhecimento|Geração de Lead - Notebook|10896.38;8;TABLET;23;33352;2291;553;154;12098.14;75052.88;2026-06-05 12:47:50.544017
42457;2025-01-10; GOOGLE ADS ;Conhecimento|Conversão - Notebook|12948.76;11;Celular;9;37652;587;119;7;4413.74;1709.83;2026-06-05 12:48:15.807788
49789;2025-01-25;LinkedIn Ads;Conhecimento|Black Friday - Cartão|31537.11;5; celular ;11;1111;26;2;0;37.81;0.0;2026-06-05 12:48:27.173860
31506;2025-03-24;Meta Ads;Conhecimento|Geração de Lead - E-commerce|17017.19;4;TABLET;16;8521;194;11;2;585.3;1706.45;2026-06-05 12:47:57.963661
46995;2025-11-17;Linkedin Ads;Conversão|Natal - Seguro|32105.21;10; celular ;9;60916;2173;331;77;11810.92;93943.04;2026-06-05 12:48:22.863346
41141;2025-08-15;GoogleAds;Conversão|Retenção - Streaming|21833.57;8;CELULAR;13;60982;3545;494;146;5500.72;47782.48;2026-06-05 12:48:13.794924
38953;2025-03-20;Email Marketing;Leads|Conhecimento - Streaming|5411.44;6;CELULAR;15;79344;3447;342;83;2186.72;36825.54;2026-06-05 12:48:10.079603
29675;2025-09-19;Linkedin Ads;Leads|Conhecimento - Streaming|5411.44;2;Computador;2;1809;39;9;2;159.81;864.02;2026-06-05 12:47:55.084684
40761;2025-08-12;Email Marketing;Conversão|Retenção - Consultoria|24657.03;17; celular ;15;42106;3253;506;104;13092.07;68824.17;2026-06-05 12:48:13.159575
25037;2025-06-26;META ADS;Conversão|Conversão - E-commerce|8801.59;5;CELULAR;4;78759;2324;568;163;17048.91;227465.96;2026-06-05 12:47:47.834310
14021;2025-03-30;google ads;Tráfego|Remarketing - E-commerce|42506.06;18; computador;18;12707;398;35;9;1120.85;4714.53;2026-06-05 12:47:30.708532
34400;2025-09-02; GOOGLE ADS ;Tráfego|Retenção - Notebook|32778.1;2;Tablet;5;89913;2171;304;67;9935.37;91766.14;2026-06-05 12:48:02.568784
50592;2025-11-12;Meta Ads;Conversão|Lançamento - Consultoria|19166.8;19; computador;13;15890;1172;231;53;4392.7;15155.09;2026-06-05 12:47:12.047460
40042;2025-11-08;Meta Ads;Conversão|Retenção - Curso|31124.09;9;Celular;24;41924;2527;623;108;13296.6;127478.25;2026-06-05 12:48:12.057193
29294;2025-08-26;Meta Ads;Leads|Conversão - Streaming|36856.91;18;Tablet;22;27937;441;84;19;898.05;3139.32;2026-06-05 12:47:54.517687
27746;2025-11-23;GoogleAds;Conversão|Retenção - Curso|31124.09;14;Computador;15;93368;4487;312;30;5386.77;6186.04;2026-06-05 12:47:52.080174
22532;2025-04-07; TikTok Ads ;Conhecimento|Geração de Lead - Consultoria|47452.46;16; computador;8;96463;2214;261;64;8717.0;22221.78;2026-06-05 12:47:44.053429
8015;2025-07-12;email marketing;Conhecimento|Remarketing - Curso|15951.94;7;Computador;4;1399;38;8;1;133.05;582.78;2026-06-05 12:47:21.459343
11807;2025-07-08;LinkedIn Ads;Conhecimento|Conversão - Notebook|12948.76;19;Tablet;20;46425;3356;193;28;17574.21;33166.72;2026-06-05 12:47:27.331999
22707;2025-05-02;google ads;Tráfego|Remarketing - E-commerce|42506.06;10;Computador;10;43980;2156;150;39;3448.57;44480.19;2026-06-05 12:47:44.324139
34150;2025-02-09;meta ads;Tráfego|Retenção - Notebook|32778.1;5;Celular;21;55071;2859;617;63;17746.46;81485.67;2026-06-05 12:48:02.141721
1405;2025-12-18; TikTok Ads ;Leads|Promoção - Cartão|27992.3;4; celular ;16;16156;238;42;6;560.77;5108.35;2026-06-05 12:47:10.885581
25896;2025-02-26;google ads;Conversão|Conhecimento - Consultoria|18945.37;2; celular ;24;8160;197;38;3;985.25;4177.27;2026-06-05 12:47:49.115620
48462;2025-08-21;Google Ads;Conversão|Carrinho Abandonado - E-commerce|23497.06;1; celular ;12;5176;216;53;7;462.39;9511.88;2026-06-05 12:48:25.171366
33144;2025-04-15;Meta Ads;Conversão|Lançamento - Consultoria|19166.8;17;Tablet;8;72661;1246;235;43;6446.22;26946.87;2026-06-05 12:48:00.460892
49715;2025-03-13;meta ads;Conversão|Natal - Seguro|32105.21;1;CELULAR;16;19896;598;104;22;4347.87;26013.95;2026-06-05 12:48:27.061180
